repository,tag,analyser_loc,analyser_cloc,analyser_cyclomatic_complexity,analyser_duplication,analyser_unit_size,analyser_unit_interface_size,analyser_forks,analyser_contributor,sniffer_errors,sniffer_warnings
git@github.com:symfony/routing.git,v2.0.0,3750,1503,239,0.00%,3.7857142857143,0,63,167,107,0
git@github.com:symfony/routing.git,v2.0.1,3750,1503,239,0.00%,3.7857142857143,0,63,167,107,0
git@github.com:symfony/routing.git,v2.0.4,3824,1527,248,0.00%,3.8181818181818,0,63,167,112,0
git@github.com:symfony/routing.git,v2.0.5,3837,1528,250,0.00%,3.7724137931034,0,63,167,112,0
git@github.com:symfony/routing.git,v2.0.6,3837,1528,250,0.00%,3.7724137931034,0,63,167,112,0
git@github.com:symfony/routing.git,v2.0.7,3832,1528,250,0.00%,3.7724137931034,0,63,167,112,0
git@github.com:symfony/routing.git,v2.0.9,3833,1529,250,0.00%,3.7724137931034,0,63,167,112,0
git@github.com:symfony/routing.git,v2.0.10,3834,1530,250,0.00%,3.7724137931034,0,63,167,112,0
git@github.com:symfony/routing.git,v2.0.12,3840,1530,251,0.00%,3.7793103448276,0,63,167,112,0
git@github.com:symfony/routing.git,v2.0.13,3900,1554,258,0.00%,3.843537414966,0,63,167,114,0
git@github.com:symfony/routing.git,v2.0.14,3900,1554,258,0.00%,3.843537414966,0,63,167,114,0
git@github.com:symfony/routing.git,v2.0.15,3899,1554,258,0.00%,3.843537414966,0,63,167,114,0
git@github.com:symfony/routing.git,v2.0.16,3898,1554,258,0.00%,3.843537414966,0,63,167,114,0
git@github.com:symfony/routing.git,v2.0.17,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.0.18,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.0.19,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.0.20,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.0.21,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.0.22,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.0.23,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.0.24,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.0.25,3919,1554,261,0.00%,3.9183673469388,0,63,167,117,0
git@github.com:symfony/routing.git,v2.1.0,7357,2179,442,2.83%,4.9628378378378,0,63,167,209,1
git@github.com:symfony/routing.git,v2.1.1,7357,2179,442,2.83%,4.9628378378378,0,63,167,209,1
git@github.com:symfony/routing.git,v2.1.2,7357,2179,442,2.83%,4.9628378378378,0,63,167,209,1
git@github.com:symfony/routing.git,v2.1.3,7374,2181,442,2.82%,4.979797979798,0,63,167,212,1
git@github.com:symfony/routing.git,v2.1.4,7374,2181,442,2.82%,4.979797979798,0,63,167,212,1
git@github.com:symfony/routing.git,v2.1.5,7374,2181,442,2.82%,4.979797979798,0,63,167,212,1
git@github.com:symfony/routing.git,v2.1.6,7374,2181,442,2.82%,4.979797979798,0,63,167,212,1
git@github.com:symfony/routing.git,v2.1.7,7374,2181,442,2.82%,4.979797979798,0,63,167,212,1
git@github.com:symfony/routing.git,v2.1.8,7374,2181,442,2.82%,4.979797979798,0,63,167,212,1
git@github.com:symfony/routing.git,v2.1.9,7384,2186,442,2.82%,4.9664429530201,0,63,167,213,1
git@github.com:symfony/routing.git,v2.1.10,7390,2186,444,2.81%,4.9731543624161,0,63,167,215,1
git@github.com:symfony/routing.git,v2.1.11,7390,2186,444,2.81%,4.9731543624161,0,63,167,215,1
git@github.com:symfony/routing.git,v2.1.12,7390,2186,444,2.81%,4.9731543624161,0,63,167,215,1
git@github.com:symfony/routing.git,v2.1.13,7390,2186,444,2.81%,4.9731543624161,0,63,167,215,1
git@github.com:symfony/routing.git,v2.2.0,9801,2861,569,3.20%,4.984962406015,0,63,167,285,1
git@github.com:symfony/routing.git,v2.2.1,9846,2861,570,3.36%,5.0174563591022,0,63,167,288,1
git@github.com:symfony/routing.git,v2.2.2,9870,2877,572,3.35%,5.0224438902743,0,63,167,293,1
git@github.com:symfony/routing.git,v2.2.3,9870,2877,572,3.35%,5.0224438902743,0,63,167,293,1
git@github.com:symfony/routing.git,v2.2.4,9870,2877,572,3.35%,5.0224438902743,0,63,167,293,1
git@github.com:symfony/routing.git,v2.2.5,9931,2891,578,3.33%,5.0198511166253,0,63,167,297,1
git@github.com:symfony/routing.git,v2.2.6,9931,2891,578,3.33%,5.0198511166253,0,63,167,297,1
git@github.com:symfony/routing.git,v2.2.7,9939,2891,579,3.33%,5.0198511166253,0,63,167,297,1
git@github.com:symfony/routing.git,v2.2.8,9939,2891,579,3.33%,5.0198511166253,0,63,167,297,1
git@github.com:symfony/routing.git,v2.2.9,9939,2891,579,3.33%,5.0198511166253,0,63,167,297,1
git@github.com:symfony/routing.git,v2.2.10,9939,2891,579,3.33%,5.0198511166253,0,63,167,297,1
git@github.com:symfony/routing.git,v2.2.11,9939,2891,579,3.33%,5.0198511166253,0,63,167,297,1
git@github.com:symfony/routing.git,v2.3.0,9934,2873,568,3.33%,4.9148418491484,0,63,167,299,1
git@github.com:symfony/routing.git,v2.3.1,9934,2873,568,3.33%,4.9148418491484,0,63,167,299,1
git@github.com:symfony/routing.git,v2.3.2,9934,2873,568,3.33%,4.9148418491484,0,63,167,299,1
git@github.com:symfony/routing.git,v2.3.3,9995,2887,574,3.31%,4.9128329297821,0,63,167,303,1
git@github.com:symfony/routing.git,v2.3.4,9995,2887,574,3.31%,4.9128329297821,0,63,167,303,1
git@github.com:symfony/routing.git,v2.3.5,10003,2887,575,3.31%,4.9128329297821,0,63,167,303,1
git@github.com:symfony/routing.git,v2.3.6,10003,2887,575,3.31%,4.9128329297821,0,63,167,303,1
git@github.com:symfony/routing.git,v2.3.7,10003,2887,575,3.31%,4.9128329297821,0,63,167,303,1
git@github.com:symfony/routing.git,v2.3.8,10034,2887,575,3.30%,4.9202898550725,0,63,167,304,1
git@github.com:symfony/routing.git,v2.3.9,10373,2912,581,3.34%,5.0692840646651,0,63,167,314,1
git@github.com:symfony/routing.git,v2.3.10,10205,2894,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.11,10205,2894,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.12,10205,2894,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.13,10206,2895,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.14,10206,2895,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.15,10206,2895,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.16,10206,2895,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.17,10206,2895,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.18,10206,2895,575,3.24%,4.9788732394366,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.19,10231,2895,576,3.24%,4.9836448598131,0,63,167,305,1
git@github.com:symfony/routing.git,v2.3.20,10227,2895,576,3.24%,4.9836448598131,0,63,167,305,1
git@github.com:symfony/routing.git,v2.3.21,10272,2902,576,3.22%,4.9561200923788,0,63,167,306,1
git@github.com:symfony/routing.git,v2.3.22,10350,2923,577,3.20%,4.9679633867277,0,63,167,307,1
git@github.com:symfony/routing.git,v2.3.23,10350,2923,577,3.20%,4.9679633867277,0,63,167,307,1
git@github.com:symfony/routing.git,v2.3.24,10320,2931,568,3.21%,4.9930875576037,0,63,167,307,1
git@github.com:symfony/routing.git,v2.3.25,10320,2931,568,3.21%,4.9930875576037,0,63,167,307,1
git@github.com:symfony/routing.git,v2.3.26,10354,2940,569,3.20%,4.9839816933638,0,63,167,307,1
git@github.com:symfony/routing.git,v2.3.27,10355,2940,569,3.20%,4.9839816933638,0,63,167,307,1
git@github.com:symfony/routing.git,v2.3.28,10357,2940,569,3.20%,4.9885583524027,0,63,167,307,1
git@github.com:symfony/routing.git,v2.3.29,10357,2940,569,3.20%,4.9885583524027,0,63,167,307,1
