repository,tag,analyser_loc,analyser_cloc,analyser_cyclomatic_complexity,analyser_duplication,analyser_unit_size,analyser_unit_interface_size,analyser_forks,analyser_contributor,sniffer_errors,sniffer_warnings
git@github.com:roots/sage.git,3.0.0,1308,105,96,0.00%,0,0,2859,234,18,0
git@github.com:roots/sage.git,3.1.0,1479,108,111,0.00%,0,0,2859,234,22,0
git@github.com:roots/sage.git,3.1.1,1481,108,111,0.00%,0,0,2859,234,22,0
git@github.com:roots/sage.git,3.2.0,1511,108,125,0.00%,0,0,2859,234,24,0
git@github.com:roots/sage.git,3.2.1,1519,110,126,0.00%,0,0,2859,234,24,0
git@github.com:roots/sage.git,3.2.2,1533,110,129,0.00%,0,0,2859,234,24,0
git@github.com:roots/sage.git,3.2.3,1589,109,130,0.00%,0,0,2859,234,24,0
git@github.com:roots/sage.git,3.2.4,1592,109,133,0.00%,0,0,2859,234,24,0
git@github.com:roots/sage.git,3.5.0,1799,106,152,0.00%,18.6,0,2859,234,39,0
git@github.com:roots/sage.git,3.6.0,1851,113,159,0.00%,14.6,0,2859,234,27,0
git@github.com:roots/sage.git,4.0.0,2325,111,246,0.00%,14.6,0,2859,234,41,0
git@github.com:roots/sage.git,4.1.0,2410,104,257,0.00%,18.666666666667,0,2859,234,39,0
git@github.com:roots/sage.git,5.0.0,1883,114,212,0.00%,14.363636363636,0,2859,234,40,0
git@github.com:roots/sage.git,5.1.0,1808,109,216,0.00%,14.454545454545,0,2859,234,41,0
git@github.com:roots/sage.git,5.2.0,1927,236,209,0.00%,15.111111111111,0,2859,234,40,0
git@github.com:roots/sage.git,6.0.0,1746,239,199,0.00%,10.8,0,2859,234,43,0
git@github.com:roots/sage.git,6.1.0,1790,269,192,0.00%,5.2307692307692,0,2859,234,45,0
git@github.com:roots/sage.git,6.2.0,1750,268,181,0.00%,5.2307692307692,0,2859,234,50,0
git@github.com:roots/sage.git,6.3.0,1797,285,186,0.00%,5.0714285714286,0,2859,234,50,0
git@github.com:roots/sage.git,6.4.0,1658,280,169,0.00%,4.8333333333333,0,2859,234,41,0
git@github.com:roots/sage.git,6.5.0,1624,276,167,0.00%,4.6315789473684,0,2859,234,38,0
git@github.com:roots/sage.git,6.5.1,1561,257,162,0.00%,4.6315789473684,0,2859,234,37,0
git@github.com:roots/sage.git,6.5.2,1546,257,160,0.00%,4.6315789473684,0,2859,234,35,0
git@github.com:roots/sage.git,7.0.0,1169,190,116,0.00%,3.3571428571429,0,2859,234,32,0
git@github.com:roots/sage.git,7.0.1,1179,190,123,0.00%,3.5,0,2859,234,32,0
git@github.com:roots/sage.git,7.0.2,1085,188,112,0.00%,3.3,0,2859,234,29,0
git@github.com:roots/sage.git,7.0.3,1071,190,105,0.00%,3.4,0,2859,234,25,0
git@github.com:roots/sage.git,8.0.0,1005,191,105,0.00%,4,0,2859,234,26,0
git@github.com:roots/sage.git,8.0.1,1005,191,105,0.00%,4,0,2859,234,26,0
git@github.com:roots/sage.git,8.1.0,979,184,102,0.00%,4.0714285714286,0,2859,234,26,0
git@github.com:roots/sage.git,8.1.1,979,184,102,0.00%,4.0714285714286,0,2859,234,26,0
git@github.com:roots/sage.git,8.2.0,594,120,50,0.00%,3.5,0,2859,234,17,0
git@github.com:roots/sage.git,8.2.1,594,120,49,0.00%,3.5,0,2859,234,17,0
git@github.com:roots/sage.git,8.3.0,502,75,46,0.00%,3.3333333333333,0,2859,234,13,0
git@github.com:roots/sage.git,8.4.0,525,83,46,0.00%,3.3333333333333,0,2859,234,15,0
git@github.com:roots/sage.git,8.4.1,525,83,46,0.00%,3.3333333333333,0,2859,234,15,0
git@github.com:roots/sage.git,8.4.2,525,83,46,0.00%,3.3333333333333,0,2859,234,15,0
git@github.com:roots/sage.git,8.5.0,525,83,46,0.00%,3.3333333333333,0,2859,234,15,0
git@github.com:roots/sage.git,8.5.1,525,83,46,0.00%,3.3333333333333,0,2859,234,15,0
git@github.com:roots/sage.git,8.5.2,525,83,46,0.00%,3.3333333333333,0,2859,234,15,0
git@github.com:roots/sage.git,8.5.3,525,83,46,0.00%,3.3333333333333,0,2859,234,15,0
git@github.com:roots/sage.git,8.5.4,525,83,46,0.00%,3.3333333333333,0,2859,234,15,0
git@github.com:roots/sage.git,9.0.0,816,243,27,0.00%,3.5,0,2859,234,4,18
git@github.com:roots/sage.git,9.0.1,818,243,27,0.00%,3.5,0,2859,234,4,18
git@github.com:roots/sage.git,9.0.2,862,252,31,0.00%,3.5,0,2859,234,4,19
git@github.com:roots/sage.git,9.0.3,834,243,31,0.00%,3.5,0,2859,234,4,18
git@github.com:roots/sage.git,9.0.4,834,243,31,0.00%,3.5,0,2859,234,4,18
git@github.com:roots/sage.git,9.0.5,834,243,31,0.00%,3.5,0,2859,234,4,18
git@github.com:roots/sage.git,9.0.6,839,243,29,0.00%,3.5,0,2859,234,4,18
git@github.com:roots/sage.git,9.0.7,839,243,29,0.00%,3.5,0,2859,234,4,18
