repository,tag,analyser_loc,analyser_cloc,analyser_cyclomatic_complexity,analyser_duplication,analyser_unit_size,analyser_unit_interface_size,analyser_forks,analyser_contributor,sniffer_errors,sniffer_warnings
git@github.com:thephpleague/climate.git,0.1.0,1986,434,43,0.00%,4.2941176470588,0,107,35,44,0
git@github.com:thephpleague/climate.git,0.1.1,2293,516,55,0.00%,3.9416666666667,0,107,35,50,0
git@github.com:thephpleague/climate.git,0.1.2,2363,527,55,0.00%,3.9435483870968,0,107,35,51,0
git@github.com:thephpleague/climate.git,0.1.3,2363,527,55,0.00%,3.9435483870968,0,107,35,51,0
git@github.com:thephpleague/climate.git,0.1.4,2624,552,64,1.18%,4.1428571428571,0,107,35,59,0
git@github.com:thephpleague/climate.git,0.1.5,3053,678,73,1.02%,4.2893081761006,0,107,35,65,0
git@github.com:thephpleague/climate.git,0.2.0,2980,665,73,1.04%,4.5510204081633,0,107,35,54,0
git@github.com:thephpleague/climate.git,1.0.0,3708,918,94,1.21%,4.7941176470588,0,107,35,68,0
git@github.com:thephpleague/climate.git,1.0.1,3721,937,91,1.21%,4.7602339181287,0,107,35,67,0
git@github.com:thephpleague/climate.git,1.0.2,3749,938,91,1.20%,4.7906976744186,0,107,35,68,0
git@github.com:thephpleague/climate.git,2.0.0,3749,938,91,1.20%,4.7906976744186,0,107,35,68,0
git@github.com:thephpleague/climate.git,2.1.0,4507,1109,100,1.00%,4.8878048780488,0,107,35,113,0
git@github.com:thephpleague/climate.git,2.1.1,4566,1131,103,0.99%,4.8421052631579,0,107,35,113,0
git@github.com:thephpleague/climate.git,2.3.0,4699,1154,108,0.96%,4.8356807511737,0,107,35,132,0
git@github.com:thephpleague/climate.git,2.3.1,4676,1360,122,0.56%,3.0350194552529,0,107,35,71,0
git@github.com:thephpleague/climate.git,2.4.0,4948,1426,127,0.53%,3.0738007380074,0,107,35,80,0
git@github.com:thephpleague/climate.git,2.4.1,4968,1427,127,0.52%,3.0845588235294,0,107,35,80,0
git@github.com:thephpleague/climate.git,2.5.0,5083,1458,131,0.51%,3.1083032490975,0,107,35,83,0
git@github.com:thephpleague/climate.git,2.6.0,5762,1768,155,0.45%,3.1284403669725,0,107,35,140,0
git@github.com:thephpleague/climate.git,2.6.1,5835,1785,156,0.45%,3.122754491018,0,107,35,140,0
git@github.com:thephpleague/climate.git,3.0.0,9444,2834,230,0.56%,3.6036363636364,0,107,35,279,0
git@github.com:thephpleague/climate.git,3.1.0,10971,3234,266,0.51%,3.49468892261,0,107,35,329,0
git@github.com:thephpleague/climate.git,3.1.1,10889,3216,264,0.51%,3.4969418960245,0,107,35,317,0
git@github.com:thephpleague/climate.git,3.2.0,11672,3424,288,0.48%,3.4842857142857,0,107,35,383,0
git@github.com:thephpleague/climate.git,3.2.1,11868,3458,295,0.62%,3.5119549929677,0,107,35,396,0
git@github.com:thephpleague/climate.git,3.2.2,11883,3458,298,0.61%,3.5189873417722,0,107,35,398,0
git@github.com:thephpleague/climate.git,3.2.3,11883,3458,298,0.61%,3.5189873417722,0,107,35,398,0
git@github.com:thephpleague/climate.git,3.2.4,11922,3467,301,0.61%,3.5308988764045,0,107,35,400,0
git@github.com:thephpleague/climate.git,3.3.0,12164,3487,307,0.60%,3.560773480663,0,107,35,409,0
git@github.com:thephpleague/climate.git,3.4.0,12604,3551,316,0.58%,3.5742705570292,0,107,35,538,0
git@github.com:thephpleague/climate.git,3.4.1,12616,3551,316,0.58%,3.5735099337748,0,107,35,538,0
