repository,tag,analyser_loc,analyser_cloc,analyser_cyclomatic_complexity,analyser_duplication,analyser_unit_size,analyser_unit_interface_size,analyser_forks,analyser_contributor,sniffer_errors,sniffer_warnings
git@github.com:sebastianbergmann/environment.git,1.0.0,353,180,20,0.00%,1.7894736842105,0,11,13,7,0
git@github.com:sebastianbergmann/environment.git,1.0.1,353,180,20,0.00%,1.7894736842105,0,11,13,7,0
git@github.com:sebastianbergmann/environment.git,1.1.0,491,283,23,0.00%,1.7272727272727,0,11,13,7,0
git@github.com:sebastianbergmann/environment.git,1.2.0,523,293,26,0.00%,1.7916666666667,0,11,13,7,0
git@github.com:sebastianbergmann/environment.git,1.2.1,540,297,29,0.00%,1.84,0,11,13,9,0
git@github.com:sebastianbergmann/environment.git,1.2.2,433,176,28,0.00%,1.7777777777778,0,11,13,7,0
git@github.com:sebastianbergmann/environment.git,1.3.0,436,170,33,0.00%,1.7857142857143,0,11,13,8,0
git@github.com:sebastianbergmann/environment.git,1.3.1,435,170,32,0.00%,1.7857142857143,0,11,13,8,0
git@github.com:sebastianbergmann/environment.git,1.3.2,445,176,33,0.00%,1.7586206896552,0,11,13,9,0
git@github.com:sebastianbergmann/environment.git,1.3.3,445,176,34,0.00%,1.7586206896552,0,11,13,9,0
git@github.com:sebastianbergmann/environment.git,1.3.4,449,176,36,0.00%,1.7586206896552,0,11,13,10,0
git@github.com:sebastianbergmann/environment.git,1.3.5,477,174,40,0.00%,2.0344827586207,0,11,13,12,0
git@github.com:sebastianbergmann/environment.git,1.3.6,477,174,40,0.00%,2.0344827586207,0,11,13,12,0
git@github.com:sebastianbergmann/environment.git,1.3.7,477,174,42,0.00%,2.0344827586207,0,11,13,12,0
git@github.com:sebastianbergmann/environment.git,1.3.8,479,174,43,0.00%,2.0344827586207,0,11,13,12,0
git@github.com:sebastianbergmann/environment.git,2.0.0,489,184,43,0.00%,2.0344827586207,0,11,13,12,0
git@github.com:sebastianbergmann/environment.git,3.0.0,509,183,39,0.00%,1.8181818181818,0,11,13,6,0
git@github.com:sebastianbergmann/environment.git,3.0.1,509,183,39,0.00%,1.8181818181818,0,11,13,6,0
git@github.com:sebastianbergmann/environment.git,3.0.2,510,183,40,0.00%,1.8484848484848,0,11,13,6,0
git@github.com:sebastianbergmann/environment.git,3.0.3,510,183,40,0.00%,1.8484848484848,0,11,13,6,0
git@github.com:sebastianbergmann/environment.git,3.0.4,511,183,41,0.00%,1.8484848484848,0,11,13,6,0
git@github.com:sebastianbergmann/environment.git,3.1.0,601,229,50,0.00%,1.9444444444444,0,11,13,8,0
git@github.com:sebastianbergmann/environment.git,4.0.1,601,217,60,0.00%,2.0277777777778,0,11,13,9,0
